symbol,date,open,high,low,close,volume,MA_20,MA_50,MA_200,RSI,MACD,Signal,ATR,ADX,BL_Upper,BL_Lower
BTC,2018-12-24,4117.72,4198.0,4066.0,4160.0,31058.242303,4159.7995,4156.9234,4117.28535,50.873073001884514,4.119807447301355,4.660468253024185,9.38488244748618,21.12930792279334,4179.095694935863,4140.503305064137
BTC,2018-12-25,3813.0,3818.83,3646.41,3678.69,31480.170034,3690.228,3701.4894,3727.7786499999997,41.590724991917035,-4.08019768673239,-3.457163152410781,12.696313970547696,23.41054462916377,3725.5177444592427,3654.9382555407574
BTC,2018-12-26,3828.93,3830.0,3656.74,3711.04,23757.32617,3705.5844999999995,3695.0,3716.9552500000004,57.1631197988288,4.7031650401677325,4.561575876216766,7.451615640138617,19.511462150337138,3720.3758197179104,3690.7931802820885
BTC,2018-12-27,3710.28,3760.95,3670.0,3704.8,18427.584439,3709.2935000000007,3717.8203999999996,3725.5324,41.01163742560995,-3.2765806651509592,-3.0793832763416957,6.648116140533305,19.006708021368556,3719.801512704663,3698.7854872953385
BTC,2018-12-28,3569.02,3816.73,3540.04,3748.88,19287.853174,3641.4550000000004,3607.5084,3587.64985,74.78531973123101,43.450829628547126,25.769820505656686,21.865031798612083,46.51981922083186,3778.812938176128,3504.097061823873
BTC,2018-12-29,3835.02,3892.0,3756.2,3823.47,19317.148994,3822.5029999999997,3819.6904000000004,3817.1880499999997,54.27540885977321,0.20757246496668813,0.302630793359242,3.563428141580874,17.814845944929132,3828.925899968047,3816.0801000319525
BTC,2018-12-30,3714.97,3903.5,3699.31,3781.27,18374.546762,3782.9615,3784.0463999999997,3775.7122500000005,47.78967012039463,-1.3090929964105271,-1.2687172989300675,5.298645861690469,11.498864871302207,3795.193685863476,3770.729314136524
BTC,2018-12-31,3757.41,3791.63,3692.11,3752.49,16352.229169,3753.8225000000007,3753.3792,3737.1355,50.02308766582481,1.0209277123713036,1.2792133079346546,5.971700732883094,14.941121790303416,3759.3407021527764,3748.304297847225
BTC,2019-01-01,3689.3,3756.94,3666.01,3682.76,11255.018154,3681.3595,3686.0468,3705.1167000000005,47.596664299553886,0.3793962494646621,-0.361915932900385,3.926363980273089,25.617686810752982,3691.448586133087,3671.2704138669133
BTC,2019-01-02,3772.43,3839.63,3750.45,3805.53,17733.356011,3806.9649999999992,3808.0448000000006,3805.8721499999997,46.217747785883404,-0.5049879043212968,-0.4756640415856347,3.249599233993432,21.363311840165853,3811.3016553930993,3802.628344606899
BTC,2019-01-03,3839.7,3850.0,3783.0,3799.04,14937.565268,3803.2,3801.8064,3807.9417,38.55249032176865,-1.2664854764038864,-0.5633620344262045,2.9031770350136967,22.18322085313634,3808.4509351547836,3797.949064845216
BTC,2019-01-04,3755.93,3800.0,3703.57,3721.76,17580.697424,3720.7185000000004,3719.7315999999996,3740.6745,51.77159917269907,0.05364572363714615,-0.07210610593216829,3.536356328430458,18.294994219032255,3725.1497674256843,3716.2872325743165
BTC,2019-01-05,3809.33,3840.99,3770.0,3806.97,15674.302393,3803.7355000000002,3796.7947999999997,3794.1907,60.81922716706304,2.788325894362515,3.04253924679851,3.794171407788458,35.280200365990375,3811.9050862196145,3795.565913780386
BTC,2019-01-06,3764.67,3824.99,3760.0,3809.95,12880.58441,3813.0464999999995,3810.1992,3800.2972000000004,44.915849656163985,0.04873202193812176,0.9807109209775835,3.300237521128401,26.39029227111361,3819.088222519294,3807.004777480705
BTC,2019-01-07,3975.96,4015.0,3921.53,3977.47,18074.401775,3979.5369999999994,3983.7845999999995,3977.6072999999997,45.92853840869948,-3.673720383078944,-3.106205354836867,3.4313190779493703,50.33573739847479,3991.5562547190134,3967.5177452809853
BTC,2019-01-08,3944.93,4069.8,3935.11,4051.55,21446.919232,4030.8125,4019.6018,4010.03235,80.25103689099686,6.963898230081213,5.1918149903525315,6.890208592202403,43.752704380097555,4047.783942926544,4013.841057073456
BTC,2019-01-09,3982.1,4006.81,3941.0,3956.14,15991.441804,3960.7740000000003,3960.5490000000004,3966.1578999999997,41.77543847511797,-1.8018827019386663,-0.829325082341471,4.380299542326231,23.20872878320261,3967.914270022689,3953.6337299773118
BTC,2019-01-10,3978.1,3996.01,3707.07,3720.8,36187.143334,3727.9165000000003,3728.6258,3726.0890000000004,33.61337587259778,-2.1837443555946265,-0.9767145517054113,4.026748459871042,34.33174797166013,3736.5384424143235,3719.294557585677
BTC,2019-01-11,3588.83,3635.0,3546.36,3597.64,19809.471896,3603.696999999999,3603.5833999999995,3592.6241999999997,35.38567836329461,-1.9254164463527559,-1.0935426358260314,3.1092241565557246,28.183883175507717,3611.9780967873144,3595.415903212684
